entry,dist,date,feedname,feed,title
BostonHerald|256,0.8306051463723068,2015-07-14,BostonHerald,0,Iran deal sets 2016 clash between Clinton and GOP hopefuls
DailyNews|498,0.8399946004961326,2015-07-16,DailyNews,2,Hillary Clinton proposes tax credit for sharing profits
DailyNews|254,0.8298184726853188,2015-07-15,DailyNews,2,Donald Trump campaign ad appears to feature German Nazis
NYTimes|203,0.6965845385896423,2015-07-17,NYTimes,5,Suicide Bombs Kill 64 in Northeast Nigeria on Muslim Holiday
USAToday|213,0.9853951244352943,2015-07-15,USAToday,7,Former President George H.W. Bush breaks neck bone in fall
LATimes|420,0.7318425766746316,2015-07-15,LATimes,3,Obama defends Iran deal as step toward 'more secure world'
WallStreetJournal|15,0.6878467292051595,2015-07-13,WallStreetJournal,8,Embargo on Arms Clouds Iran Nuclear Deal
StLouisPost|304,0.8538981505144684,2015-07-15,StLouisPost,6,A look at South Carolina Gov. Haley's successes and stumbles
ChicagoTribune|41,0.8982686095224508,2015-07-13,ChicagoTribune,1,Illinois state workers' paychecks to go out as court fight continues
NYTimes|47,0.5495821696860672,2015-07-14,NYTimes,5,Greece Misses Another I.M.F. Payment
LATimes|969,0.9096600928296512,2015-07-18,LATimes,3,"Donald Trump mocks John McCain's military record as war hero, drawing swift GOP rebukes"
StLouisPost|130,0.9801728960314984,2015-07-14,StLouisPost,6,How the AP-NORC poll on long-term care was conducted
NYTimes|27,0.852794380020762,2015-07-13,NYTimes,5,Opinion: ‘The Worst Atrocity You’ve Never Heard Of’
BostonHerald|755,0.533181632689733,2015-07-18,BostonHerald,0,"Greece does about-face, pledges big privatization push"
WashingtonPost|140,0.8175310303546971,2015-07-15,WashingtonPost,9,Jim Webb says he is ‘skeptical’ of Iran nuclear deal
LATimes|28,0.6898038565205985,2015-07-13,LATimes,3,Last-minute snags delay Iran nuclear agreement again
USAToday|154,0.8264214401062767,2015-07-15,USAToday,7,Even terrorists get older. Then what happens?
StLouisPost|693,0.7667620230658299,2015-07-17,StLouisPost,6,FBI: Chattanooga shooter had at least 2 long guns and a pistol in attack on military sites
LATimes|148,0.7389650198350458,2015-07-14,LATimes,3,Obama: Iran deal limits chance of war in the Middle East
StLouisPost|182,0.7814855896217818,2015-07-14,StLouisPost,6,Highlights of the Iran nuclear deal
USAToday|121,0.90788512525159,2015-07-14,USAToday,7,Obama calls for 'smart' criminal justice system
USAToday|363,0.9466099950894009,2015-07-17,USAToday,7,Sanders lets volunteers decide how to support his presidential campaign
LATimes|1020,0.8885491031317796,2015-07-19,LATimes,3,Time for a stronger No Child Left Behind
USAToday|239,0.8761768875435193,2015-07-16,USAToday,7,No more incarceration nation: Column
USAToday|421,0.9063434655819438,2015-07-19,USAToday,7,"Amid $10 dispute, Obama attends play on Hamilton"
WallStreetJournal|35,0.7756013667410037,2015-07-14,WallStreetJournal,8,U.K. Cancels Vote on Easing Fox Hunting Restrictions
LATimes|278,0.7950192792120739,2015-07-14,LATimes,3,Iran deal cements a dominant name in the 2016 election: Obama's
LATimes|39,0.8909125608293393,2015-07-13,LATimes,3,Obama commutes sentences of 46 convicted of nonviolent drug offenses
ChicagoTribune|178,0.9282605646901957,2015-07-16,ChicagoTribune,1,Democratic Sen. Biss with $1.2 million to run for state comptroller
NYPost|224,0.8182130648449281,2015-07-15,NYPost,4,Families of American hostages in Iran no fan of nuke deal
BostonHerald|802,0.9620525301031365,2015-07-18,BostonHerald,0,Demonstrators disrupt presidential forum at Netroots event
WallStreetJournal|69,0.717410096033886,2015-07-16,WallStreetJournal,8,Abe Pushes Security Bills Through Japan's Lower House
BostonHerald|779,0.809893694075855,2015-07-18,BostonHerald,0,Exit of Anti-Defamation League head marks shift for US Jews
BostonHerald|280,0.9021297840974845,2015-07-14,BostonHerald,0,Obama calls for shorter sentences for nonviolent convicts
WashingtonPost|101,0.8431659511896532,2015-07-14,WashingtonPost,9,"By embracing Iran deal, Hillary Clinton puts herself in a sales role"
WashingtonPost|142,0.8445226729769088,2015-07-15,WashingtonPost,9,Congress still paralyzed on transportation funding as another deadline looms
StLouisPost|215,0.9084845842842441,2015-07-14,StLouisPost,6,NAACP wants Confederate symbols taken off Georgia property
USAToday|30,0.9811517781808905,2015-07-13,USAToday,7,Rand Paul mum on Trump's immigration stance
StLouisPost|575,0.9137203927646766,2015-07-16,StLouisPost,6,Hedging bets in 2016: Donors give money to Bush and Clinton
DailyNews|338,0.8239613072101741,2015-07-15,DailyNews,2,Canada ranks as most reputable country in the world
DailyNews|271,0.8808476704951023,2015-07-15,DailyNews,2,Tower tax break hits city for $66M
LATimes|467,0.923503738912289,2015-07-15,LATimes,3,Loretta Sanchez trails Kamala Harris in Senate fundraising
StLouisPost|444,0.7729646523206675,2015-07-16,StLouisPost,6,Editorial Roundup: Excerpts from recent editorials
WashingtonPost|99,0.904243222523531,2015-07-14,WashingtonPost,9,Senate rejects plan to allow parents to opt out of state standardized tests
BostonHerald|470,0.697223681132431,2015-07-16,BostonHerald,0,Robbins: Obama should nix toxic rhetoric of war
ChicagoTribune|208,0.917607833094954,2015-07-17,ChicagoTribune,1,Illinois jobless rate drops in June
WashingtonPost|18,0.6750664007299279,2015-07-13,WashingtonPost,9,"Who’s an existential threat to the U.S.? In Washington, it depends who’s talking."
WashingtonPost|223,0.8724279985813134,2015-07-16,WashingtonPost,9,Biden campaigns in Congress for nuclear deal with Iran
USAToday|411,0.6816122992172918,2015-07-18,USAToday,7,"WWII 70 years later: Truman viewed bomb as ‘tragic,’ necessary"
USAToday|98,0.6821887634010927,2015-07-14,USAToday,7,Obama calls Netanyahu after announcing Iran deal
StLouisPost|445,0.9398169078355403,2015-07-16,StLouisPost,6,The Latest: Wisconsin court to rule on Walker investigation
WallStreetJournal|111,0.6537184157661561,2015-07-18,WallStreetJournal,8,Iran's Khamenei Says Nuclear Deal Won't Change U.S. Ties
StLouisPost|537,0.9585391306592911,2015-07-16,StLouisPost,6,Clinton proposes tax breaks for corporate profit-sharing
NYPost|664,0.786313725292794,2015-07-18,NYPost,4,Book your trip! Iran expecting tourism boom after nuclear deal
NYTimes|237,0.6688283794052048,2015-07-18,NYTimes,5,"Ayatollah Khamenei, Backing Iran Negotiators, Doesn’t Fault Nuclear Deal"
StLouisPost|594,0.8780826082714969,2015-07-16,StLouisPost,6,Swiss extradite FIFA's Jeffrey Webb to the United States
LATimes|809,0.9083672600879692,2015-07-17,LATimes,3,"Voter in L.A. school board race wins $25,000 for casting a ballot"
ChicagoTribune|85,0.8851639058972126,2015-07-14,ChicagoTribune,1,Justice Burke calls Rauner court critique 'regrettable'
StLouisPost|614,0.9543641056801214,2015-07-17,StLouisPost,6,"Hillary Clinton returns to Arkansas, now behind GOP lines"
USAToday|158,0.8548771814205001,2015-07-15,USAToday,7,Atlas V rocket on track to launch GPS satellite today
BostonHerald|223,0.687654497788252,2015-07-14,BostonHerald,0,Iran nuclear deal: Fine &#039;new chapter&#039; or &#039;historic mistake&#039;?
USAToday|179,0.8976977134301227,2015-07-15,USAToday,7,Obama implies claims against Cosby amount to rape
WashingtonPost|6,0.9145019828010957,2015-07-13,WashingtonPost,9,Innovations: The one piece of clothing every billionaire is wearing at summer camp
NYTimes|57,0.7760273244755997,2015-07-14,NYTimes,5,Key Points of the Iran Nuclear Deal
DailyNews|251,0.7974730867910637,2015-07-15,DailyNews,2,Warren: Obama sticks to guns in landmark Iran nuclear deal
StLouisPost|539,0.9045515610038312,2015-07-16,StLouisPost,6,A primer on Wisconsin court ending Walker campaign probe
USAToday|275,0.8367839264103405,2015-07-16,USAToday,7,Obama calls Chattanooga Marine killing 'heartbreaking'
ChicagoTribune|156,0.9277198636566597,2015-07-16,ChicagoTribune,1,Clinton campaign rebuilds from a digital meltdown
USAToday|397,0.901142219096599,2015-07-18,USAToday,7,Trump on McCain: 'I like people who weren't captured'
StLouisPost|747,0.955743076305942,2015-07-18,StLouisPost,6,"As Democrats face-off, Clinton saves her criticism for GOP"
LATimes|767,0.9234673159417985,2015-07-17,LATimes,3,"After sagging in fundraising, Rand Paul 2.0 reboots campaign"
DailyNews|667,0.7994774605444476,2015-07-18,DailyNews,2,Governors enhance security at National Guard recruit centers
WallStreetJournal|38,0.6844019309420942,2015-07-14,WallStreetJournal,8,Iran Deal Ignites Fierce Debate
WashingtonPost|231,0.8032134915850996,2015-07-16,WashingtonPost,9,A guide to recent attacks on military bases and installations
LATimes|162,0.8600391564646872,2015-07-14,LATimes,3,Congress skeptical of Iran deal but unlikely to stop it
WashingtonPost|138,0.9243229779739288,2015-07-15,WashingtonPost,9,Strauss: Obama administration denies state’s request to relax test mandates for students with serious disabilities
StLouisPost|459,0.9346495624336472,2015-07-16,StLouisPost,6,2016 campaign cash flowing to Clinton and Bush
USAToday|358,0.705436787283299,2015-07-17,USAToday,7,John McLaughlin: The Iran deal
StLouisPost|721,0.8305779882880644,2015-07-17,StLouisPost,6,Navy considers Idaho for site to process nuclear fuel
StLouisPost|369,0.77947144031922,2015-07-15,StLouisPost,6,Senators oppose upgrade for Malaysia in trafficking report
DailyNews|389,0.9265379789925684,2015-07-16,DailyNews,2,Confederate flag-waving protesters greet Obama in Oklahoma
NYTimes|269,0.9630186415238876,2015-07-19,NYTimes,5,"Hillary Clinton Draws Scrappy Determination From a Tough, Combative Father"
USAToday|433,0.9408202616458733,2015-07-19,USAToday,7,Presidential hopefuls: Hidden Achilles heels
WallStreetJournal|33,0.4402488259861545,2015-07-14,WallStreetJournal,8,Greek Leader Pushes for Political Survival
LATimes|540,0.9527558370235,2015-07-16,LATimes,3,What 'Let's be clear' really means
NYPost|784,0.9446644196880625,2015-07-19,NYPost,4,Trump refuses to apologize for ‘not a war hero’ McCain remarks
USAToday|260,0.6882413440363144,2015-07-16,USAToday,7,German rallying cry is 'cash only'
NYPost|420,0.8911082165481151,2015-07-16,NYPost,4,Erupting volcanoes close Indonesian airports
WallStreetJournal|78,0.7157455058462973,2015-07-16,WallStreetJournal,8,U.K. Ramping Up Intelligence to Win Islamic State Battle
BostonHerald|578,0.9572490800769722,2015-07-16,BostonHerald,0,Walker jabs Clinton in New Hampshire stop
WashingtonPost|330,0.9222482022028983,2015-07-18,WashingtonPost,9,"Trump belittles McCain’s war service, sparking stern Republican backlash"
StLouisPost|426,0.926837250493198,2015-07-15,StLouisPost,6,Trump indeed funding own presidential bid: $1.8 million loan
NYTimes|261,0.9435425785041021,2015-07-19,NYTimes,5,"ArtsBeat: Starring on Broadway, Obama and Alexander Hamilton"
StLouisPost|278,0.5731024294651708,2015-07-15,StLouisPost,6,From covert Iran nuke program to final deal _ a timeline
WashingtonPost|242,0.9325614514649412,2015-07-17,WashingtonPost,9,Democrats eager to exploit contrast in styles between Trump and Clinton
USAToday|361,0.7381046303300134,2015-07-17,USAToday,7,Cuban flag to be raised in Washington
BostonHerald|400,0.9218687635979541,2015-07-15,BostonHerald,0,Bank of America profits jump as legal costs drop
LATimes|448,0.9557900343101737,2015-07-15,LATimes,3,Obama condemns Bill Cosby's alleged abuse of women
NYPost|314,0.8035938339699719,2015-07-15,NYPost,4,Conspiracy theorists shadow ‘Jade Helm’ war exercise in Texas
NYTimes|168,0.7203249641097664,2015-07-16,NYTimes,5,Egypt ISIS Affiliate Claims Responsibility in Navy Vessel Attack
BostonHerald|257,0.8888645002927065,2015-07-14,BostonHerald,0,Veto struggle with Congress possible over Iran nuclear deal
StLouisPost|702,0.7269652954975515,2015-07-17,StLouisPost,6,"For candidates, revoking Iran deal easier to pledge than do"
LATimes|42,0.871341301462052,2015-07-13,LATimes,3,Sanders faces uphill struggle to win over Latino voters
StLouisPost|228,0.8584938469937261,2015-07-14,StLouisPost,6,White House lowers estimate of budget deficit to $455B
StLouisPost|125,0.8251219309571438,2015-07-14,StLouisPost,6,Taiwan pledges $1M to help build Eisenhower Memorial in DC
USAToday|422,0.9265501227557512,2015-07-19,USAToday,7,Trump defends McCain comments; rivals call for Trump's exit
NYTimes|54,0.6116512033269229,2015-07-14,NYTimes,5,Netanyahu Denounces Iran Nuclear Deal as a ‘Historic Mistake’
LATimes|545,0.855111272907487,2015-07-16,LATimes,3,Who should pay the price of clean energy?
LATimes|2,0.882786863831917,2015-07-13,LATimes,3,Clinton speech hits GOP rivals and Obama
LATimes|845,0.6832008605937174,2015-07-17,LATimes,3,"Ukraine-Russia tension rises over separatist powers, expulsions"
LATimes|98,0.8507118343383369,2015-07-13,LATimes,3,George Zimmer: You like the way he talks
WallStreetJournal|3,0.8075867198294432,2015-07-13,WallStreetJournal,8,Romanian Prime Minister Victor Ponta Indicted
NYTimes|200,0.28316269783398496,2015-07-17,NYTimes,5,German Parliament Set to Approve Deal for Greek Bailout Talks
WashingtonPost|14,0.8935546702648052,2015-07-13,WashingtonPost,9,Wonkblog: The thing Bernie Sanders says about inequality that no other candidate will touch
NYTimes|86,0.45530710503027766,2015-07-15,NYTimes,5,Crisis in Greece: The I.M.F. Is Telling Europe the Euro Doesn’t Work
WashingtonPost|249,0.8685509555106602,2015-07-17,WashingtonPost,9,Federal Eye: VA says it will start closing hospitals in weeks if Congress doesn’t help plug its budget hole
NYTimes|156,0.8947456143735825,2015-07-16,NYTimes,5,Wisconsin Court to Rule on Inquiry Involving Scott Walker’s 2012 Campaign
WallStreetJournal|102,0.7983759174134022,2015-07-17,WallStreetJournal,8,U.K. Government Loses Legal Battle Over Surveillance Powers
StLouisPost|558,0.9040373153180421,2015-07-16,StLouisPost,6,More investigations target Planned Parenthood policies
NYTimes|36,0.8728330080955407,2015-07-14,NYTimes,5,Hillary Clinton Offers Her Vision of a ‘Fairness Economy’ to Close the Income Gap
StLouisPost|701,0.8726980277366079,2015-07-17,StLouisPost,6,Warren urges 2016 candidates to fight 'revolving door'
NYTimes|30,0.659064600779733,2015-07-13,NYTimes,5,"Inching Near a Iran Nuclear Deal, Negotiators Go Silent"
NYPost|653,0.783207589172473,2015-07-18,NYPost,4,Congress comes together to blast timing of Iran-nuke deal
NYTimes|231,0.8846882238732281,2015-07-18,NYTimes,5,U.S. Agency Rules for Gays in Workplace Discrimination
WashingtonPost|245,0.8321725093205568,2015-07-17,WashingtonPost,9,Trump on the U.S.-Mexico border: ‘Building a wall is easy.’
StLouisPost|144,0.864828803941943,2015-07-14,StLouisPost,6,Obama says he will veto any legislation that blocks Iran deal
StLouisPost|279,0.8862855585462059,2015-07-15,StLouisPost,6,"GOP candidates slam Iran deal, but will it play in 2016?"
WallStreetJournal|4,0.47750347603956433,2015-07-13,WallStreetJournal,8,Eurozone Reaches Deal on Greece
USAToday|269,0.902062759583317,2015-07-16,USAToday,7,Planned Parenthood president: Video claims 'not true'
WallStreetJournal|81,0.8407625192523708,2015-07-16,WallStreetJournal,8,Brazil Probes Ex-Leader da Silva in Criminal Matter
StLouisPost|453,0.9224804973142324,2015-07-16,StLouisPost,6,AP-GfK Poll: Clinton's standing falls among Democrats
WashingtonPost|325,0.945900118890978,2015-07-18,WashingtonPost,9,Why Hillary Clinton is pushing to reignite Democrats in Arkansas
NYTimes|15,0.32747121728507406,2015-07-13,NYTimes,5,News Analysis: Deal on Greek Debt Crisis Exposes Europe’s Deepening Fissures
USAToday|28,0.5285739614773771,2015-07-13,USAToday,7,"Greeks happy about a bailout deal, until they read the fine print"
WashingtonPost|148,0.8245421881227024,2015-07-15,WashingtonPost,9,U.S. preparing charges against woman accused of holding American in Syria
USAToday|71,0.6509114857342928,2015-07-14,USAToday,7,Netanyahu calls nuclear deal 'mistake of historic proportions'
USAToday|193,0.9656555736961431,2015-07-15,USAToday,7,Clinton tells NAACP he's partly to blame for sentencing inequalities
LATimes|622,0.7669693096679594,2015-07-16,LATimes,3,How far should university go with an anti-Semitism policy?
WashingtonPost|166,0.6914621864303621,2015-07-15,WashingtonPost,9,First U.S.-trained Syrian fighters reenter their country
WallStreetJournal|74,0.925310057011947,2015-07-16,WallStreetJournal,8,Vatican Releases Financial Statements
BostonHerald|61,0.8576361844347226,2015-07-13,BostonHerald,0,US government records $51.8 billion budget surplus in June
BostonHerald|283,0.9259907532457388,2015-07-14,BostonHerald,0,Scott Walker wants Boy Scouts to keep policy banning gay troop leaders
NYTimes|183,0.7092697339384704,2015-07-16,NYTimes,5,"News Analysis: In Defeat on Iran, a Potential Rallying Point for Netanyahu"
DailyNews|9,0.8700077464905099,2015-07-13,DailyNews,2,Hillary Clinton talks economics at New School in NYC
NYPost|261,0.9315480703689181,2015-07-15,NYPost,4,Voters back Cuomo in clash with de Blasio: poll
DailyNews|706,0.8517750930158635,2015-07-19,DailyNews,2,Schumer holding back from discussing the Iran nuclear deal
LATimes|1049,0.6431505585016805,2015-07-19,LATimes,3,Islamic State could trip up U.S. plans to leave Afghanistan
BostonHerald|376,0.8587296869954945,2015-07-15,BostonHerald,0,Wife of hostage in Iran no fan of nuke deal
DailyNews|104,0.8807647657115744,2015-07-14,DailyNews,2,"VA has $2.5B budget gap, may shut some hospitals in August"
WallStreetJournal|28,0.6853464399061846,2015-07-14,WallStreetJournal,8,"'Today a New Page Has Started,' Iran's President Tells Nation"
BostonHerald|483,0.8370987197930174,2015-07-16,BostonHerald,0,Editorial: No pol going hungry
NYTimes|157,0.3372199313662037,2015-07-16,NYTimes,5,"Greece Might Be Better Off Outside Eurozone, German Finance Minister Says"
LATimes|85,0.8964163327586923,2015-07-13,LATimes,3,Voting rights trial in North Carolina begins: 'This is our Selma'
WallStreetJournal|21,0.9156537286037741,2015-07-13,WallStreetJournal,8,Greece Deal Will Take Time to Reach Banks
WashingtonPost|198,0.9004746956891978,2015-07-16,WashingtonPost,9,Federal Eye: Limits on VA employee rights to get quick House vote
NYTimes|249,0.9395542970266827,2015-07-18,NYTimes,5,Trump Belittles McCain’s War Record
StLouisPost|159,0.6994744673242287,2015-07-14,StLouisPost,6,Text of President Obama's remarks on the Iran nuclear deal
BostonHerald|609,0.828261884234615,2015-07-17,BostonHerald,0,Shaffer: Chances slim Glass-Steagall will be revived
StLouisPost|524,0.9382517585040193,2015-07-16,StLouisPost,6,Schock spent more than $1M from campaign fund to pay lawyers
StLouisPost|237,0.8415971345522897,2015-07-14,StLouisPost,6,"Inslee struggled to pass climate bills, blames Republicans"
WallStreetJournal|0,0.7160509432304258,2015-07-13,WallStreetJournal,8,U.S. Wants Drones in North Africa
LATimes|1054,0.9749358592758097,2015-07-19,LATimes,3,"Jeb Bush to tackle ""Mount Washington"" in Florida speech"
NYTimes|35,0.8934033372146524,2015-07-14,NYTimes,5,Sides Dispute Basis of North Carolina Voting Laws as Trial Contesting Them Opens
NYPost|23,0.7481907258077602,2015-07-13,NYPost,4,What foreign governments warn tourists about America
LATimes|348,0.8599200113820998,2015-07-15,LATimes,3,Broadening the health insurance umbrella in California is a worthy goal
WallStreetJournal|62,0.5202723412104343,2015-07-15,WallStreetJournal,8,Greeks Pass Austerity Reforms
StLouisPost|679,0.9731288436291851,2015-07-17,StLouisPost,6,Obama to appear on 'The Daily Show' as Stewart nears end
USAToday|410,0.8123405183319623,2015-07-18,USAToday,7,WWII 70 years later: FDR truly was leader of the free world
NYTimes|250,0.9689136370839053,2015-07-18,NYTimes,5,First Draft: Republicans Defend John McCain and Denounce Donald Trump
BostonHerald|812,0.903850611410203,2015-07-19,BostonHerald,0,McCain slam seen as new low for Trump
DailyNews|219,0.9145052385279614,2015-07-14,DailyNews,2,Hillary Clinton draws cheers during return to Washington
USAToday|104,0.9677809066385645,2015-07-14,USAToday,7,Poll: Trump leads the GOP field but falters against Clinton
NYTimes|265,0.8646352593412205,2015-07-19,NYTimes,5,U.S. vs. Hackers: Still Lopsided Despite Years of Warnings and a Recent Push
NYTimes|220,0.9145900050673953,2015-07-17,NYTimes,5,Letting Our Emojis Get in the Way
BostonHerald|614,0.8990607214658591,2015-07-17,BostonHerald,0,More investigations target Planned Parenthood policies
WashingtonPost|132,0.8759449347349398,2015-07-15,WashingtonPost,9,On Leadership: The huge gap between how federal workers and federal leaders see the workplace
BostonHerald|760,0.8402185449821616,2015-07-18,BostonHerald,0,Peace activists to rally in support of Iran nuclear deal
BostonHerald|887,0.7824469966516987,2015-07-19,BostonHerald,0,"US, Cuba set to reboot relations over 5 decades after split"
BostonHerald|786,0.939122653901383,2015-07-18,BostonHerald,0,Trump slams war veteran John McCain: &#039;I like people who weren&#039;t captured&#039;
WashingtonPost|44,0.7012351038673731,2015-07-13,WashingtonPost,9,"As Dempsey departs, he issues sober assessment of Middle East"
BostonHerald|368,0.7115932618380211,2015-07-15,BostonHerald,0,"In Iran deal, Obama sees validation for diplomatic gamble"
USAToday|447,0.6310686751847528,2015-07-19,USAToday,7,Boko Haram tops agenda for Nigerian leader meet with Obama
StLouisPost|543,0.9038357120127611,2015-07-16,StLouisPost,6,Conservatives warn IRS could target gay marriage opponents
NYTimes|19,0.9591386829127645,2015-07-13,NYTimes,5,The Appraisal: An Altar to Donald Trump Swallows Up Public Space in Manhattan
LATimes|4,0.8415231043498059,2015-07-13,LATimes,3,Hillary Clinton draws contrast with Republicans as she lays out economic plan
NYPost|398,0.9505275668477245,2015-07-16,NYPost,4,Two of city’s worst-performing schools overhauling staff
USAToday|392,0.6897155449794433,2015-07-18,USAToday,7,Top U.S. officer sees Ramadi offensive gaining momentum
LATimes|349,0.7355009227523878,2015-07-15,LATimes,3,The danger of a 'no' vote on the Iran deal
NYPost|225,0.9401103578180974,2015-07-15,NYPost,4,Donald Trump beefs up security after El Chapo death threat
NYTimes|190,0.7753223108613019,2015-07-17,NYTimes,5,Iranian Hard-Liners Say Nuclear Accord Crosses Their Red Lines
StLouisPost|531,0.9484998010826822,2015-07-16,StLouisPost,6,Identity politics loom large in Hartford mayor's race
WallStreetJournal|6,0.8986138244211128,2015-07-13,WallStreetJournal,8,Uganda Raises Lending Rate
LATimes|126,0.7195406008662211,2015-07-14,LATimes,3,"Iran, world powers agree on nuclear deal"
NYTimes|116,0.702630701484657,2015-07-15,NYTimes,5,Obama Urges Congress to Approve Iran Nuclear Deal
StLouisPost|618,0.9420339296330398,2015-07-17,StLouisPost,6,Doctor: 3-4 month recovery for ex-President Bush's injury
DailyNews|378,0.9243552588315423,2015-07-16,DailyNews,2,Half of staff at 2 struggling Brooklyn schools fired
BostonHerald|687,0.810057705383495,2015-07-18,BostonHerald,0,"Bush, Walker, Trump criticize gun ban in recruiting offices"
StLouisPost|386,0.9255103109155279,2015-07-15,StLouisPost,6,Obama: No mechanism to revoke Cosby's Medal of Freedom
NYPost|429,0.7280334671760773,2015-07-16,NYPost,4,Egypt’s Islamic State affiliate says it rocketed navy vessel
NYTimes|154,0.9560538123229633,2015-07-16,NYTimes,5,Which Presidential Candidates Are Winning the Money Race?
DailyNews|189,0.9026186088529979,2015-07-14,DailyNews,2,"NY pols, reform group sue over LLC donation loophole"
StLouisPost|335,0.9099621564800789,2015-07-15,StLouisPost,6,Florida Lt. Gov. Lopez-Cantera enters US Senate race
NYPost|6,0.6128560458709901,2015-07-13,NYPost,4,Iran deal remains elusive as deadline looms
BostonHerald|486,0.89873529515358,2015-07-16,BostonHerald,0,Bay State pols haul in big bucks from ‘stalwart’ of Democrats
USAToday|89,0.8204469888365775,2015-07-14,USAToday,7,Iran deal: Timeline of what happens next
USAToday|210,0.9365325383833142,2015-07-15,USAToday,7,Tennessee sorry for 'sexist' anti-DUI campaign
LATimes|483,0.7953935186397051,2015-07-16,LATimes,3,Long-term success of Iran deal will not be in Obama's hands
WallStreetJournal|70,0.7161628094551309,2015-07-16,WallStreetJournal,8,Four Detained in France for Planning Terror Attack
NYPost|674,0.8930087643437322,2015-07-18,NYPost,4,Sal Albanese faces penalty for loaning his own campaign money
StLouisPost|556,0.7550295175086866,2015-07-16,StLouisPost,6,US attorney Bill Killian calls killings of 4 at military sites an 'act of domestic terrorism'
NYTimes|257,0.7110736035389059,2015-07-18,NYTimes,5,Saudis Cast Net for ISIS Sympathizers
BostonHerald|381,0.7345642418602406,2015-07-15,BostonHerald,0,The Latest: Moniz: Kerry talked with Iran about Americans
WashingtonPost|125,0.840665633895345,2015-07-15,WashingtonPost,9,GovBeat: The state public pension funding gap is approaching $1 trillion
USAToday|440,0.9456177625689344,2015-07-19,USAToday,7,Biggest news you missed this weekend
WashingtonPost|87,0.4901146901776948,2015-07-14,WashingtonPost,9,"Wonkblog: Greece has surrendered, but Europe has lost, too"
NYPost|240,0.8310142365138403,2015-07-15,NYPost,4,Nuclear deal may come back to haunt Hillary Clinton
DailyNews|574,0.9656538225875806,2015-07-17,DailyNews,2,Donald Trump again goes after John McCain
StLouisPost|631,0.9010275535479211,2015-07-17,StLouisPost,6,5 Things to know about the House-Senate No Child rewrites
BostonHerald|278,0.8568081496241698,2015-07-14,BostonHerald,0,Editorial: A shameful deal on Iran nukes
DailyNews|691,0.8585080930824045,2015-07-18,DailyNews,2,STASI: Arming troops at recuiting centers may be dangerous
StLouisPost|115,0.8461181146013274,2015-07-14,StLouisPost,6,Taiwan pledges $1M to help build Eisenhower Memorial in DC
BostonHerald|183,0.9478066448809561,2015-07-14,BostonHerald,0,Lindsey Graham: Trump&#039;s immigration views poison to GOP
BostonHerald|179,0.9062141748914831,2015-07-14,BostonHerald,0,France holds special event to celebrate Paris Olympic bid
NYTimes|17,0.7641476958483598,2015-07-13,NYTimes,5,Russia Says 23 Are Now Dead After Collapse of Barracks
StLouisPost|809,0.9542596687143196,2015-07-19,StLouisPost,6,"No retreat, no surrender for free-speaking candidate Trump"
NYPost|387,0.9269103293017327,2015-07-16,NYPost,4,City Council set to vote on proposed Uber employment cap
NYPost|643,0.9194477161093708,2015-07-18,NYPost,4,Obama hitting Broadway with daughters after $1M fund-raiser
WashingtonPost|135,0.7161401070116021,2015-07-15,WashingtonPost,9,Obama’s defense of the Iran deal comes with a tough love message
NYPost|251,0.8788085891181171,2015-07-15,NYPost,4,Hillary wants to make your economic choices for you
StLouisPost|831,0.9425874640051793,2015-07-19,StLouisPost,6,"Trump basks in McCain takedown, says rivals envious of rise"
WallStreetJournal|49,0.6255673970004032,2015-07-15,WallStreetJournal,8,"With More Cash, Iran Poised to Help Mideast Friends"
LATimes|430,0.8919474708149936,2015-07-15,LATimes,3,President Obama rejects idea of revoking Bill Cosby freedom medal
ChicagoTribune|207,0.849258538320247,2015-07-17,ChicagoTribune,1,Money flows to Madigan district while state dollars tight
BostonHerald|214,0.948443604496878,2015-07-14,BostonHerald,0,What happened to Benghazi? Focus is on Clinton
DailyNews|542,0.7930124864958962,2015-07-17,DailyNews,2,New footage shows Russia-backed rebels at MH17 crash site
LATimes|735,0.9398340632969273,2015-07-17,LATimes,3,California's presidential donations constitute 16% of total
USAToday|391,0.937379628468313,2015-07-18,USAToday,7,Trump bashes Arianna Huffington as 'liberal clown'
WallStreetJournal|9,0.7485717780800307,2015-07-13,WallStreetJournal,8,Talks on Iran Nuclear Accord Grind On
StLouisPost|327,0.803386021973892,2015-07-15,StLouisPost,6,"The Latest:  Yellen gets praise, criticism for Fed policies"
NYPost|532,0.9596701493715205,2015-07-17,NYPost,4,Cuomo: De Blasio trying to pass the buck for homeless crisis
StLouisPost|282,0.8825213755607625,2015-07-15,StLouisPost,6,Obama to focus on economy in visit to Choctaw Nation
NYPost|144,0.631858761970974,2015-07-14,NYPost,4,Greece promises to ditch its national pastime: tax evasion
USAToday|103,0.8200866197363154,2015-07-14,USAToday,7,Deleted Trump tweet appears to use German soldiers by mistake
USAToday|314,0.9804606713986128,2015-07-17,USAToday,7,Trump: My candidacy won't help Bush
BostonHerald|125,0.6284900415496304,2015-07-14,BostonHerald,0,Greek relief sends Dow soaring
NYPost|765,0.9470179499436067,2015-07-19,NYPost,4,I was passed up for Rep. Grimm’s seat because I’m black: lawsuit
